name	pinyin	importance
卖点	mai4 dian3	100
卖掉	mai4 diao4	100
卖犊买刀	mai4 du2 mai3 dao1	100
卖恶于人	mai4 e4 yu2 ren2	100
卖儿卖女	mai4 er2 mai4 nv3	100
卖儿贴妇	mai4 er5 tie1 fu4	100
卖方	mai4 fang1	100
卖方市场	mai4 fang1 shi4 chang3	100
卖房	mai4 fang2	100
卖给	mai4 gei3	100
卖公营私	mai4 gong1 ying2 si1	100
卖功	mai4 gong1	100
卖狗皮膏药	mai4 gou3 pi2 gao1 yao4	100
卖乖	mai4 guai1	100
卖乖弄俏	mai4 guai1 nong4 qiao4	100
卖官	mai4 guan1	100
卖官贩爵	mai4 guan1 fan4 jue2	100
卖光	mai4 guang1	100
卖国	mai4 guo2	100
卖国求荣	mai4 guo2 qiu2 rong2	100
卖国贼	mai4 guo2 zei2	100
卖国贼臣	mai4 guo2 zei2 chen2	100
卖好	mai4 hao3	100
卖家	mai4 jia1	100
卖浆屠狗	mai4 jiang1 tu2 gou3	100
卖解	mai4 jie3	100
卖劲	mai4 jin4	100
卖酒	mai4 jiu3	100
卖爵鬻官	mai4 jue2 yu4 guan1	100
卖爵鬻子	mai4 jue2 yu4 zi3	100
卖爵赘子	mai4 jue2 zhui4 zi3	100
卖空买空	mai4 kong1 mai3 kong1	100
卖了	mai4 le5	100
卖李钻核	mai4 li3 zuan1 he2	100
卖力	mai4 li4	100
卖力气	mai4 li4 qi4	100
卖履分香	mai4 lv3 fen1 xiang1	100
卖命	mai4 ming4	100
卖男鬻女	mai4 nan2 yu4 nv3	100
卖弄	mai4 nong4	100
卖弄风情	mai4 nong4 feng1 qing2	100
卖弄风骚	mai4 nong4 feng1 sao1	100
卖弄国恩	mai4 nong4 guo2 en1	100
卖妻鬻子	mai4 qi1 yu4 zi3	100
卖钱	mai4 qian2	100
卖俏	mai4 qiao4	100
卖俏行奸	mai4 qiao4 xing2 jian1	100
卖人情	mai4 ren2 qing2	100
卖身	mai4 shen1	100
卖身求荣	mai4 shen1 qiu2 rong2	100
卖身投靠	mai4 shen1 tou2 kao4	100
卖文为生	mai4 wen2 wei2 sheng1	100
卖相	mai4 xiang4	100
卖笑	mai4 xiao4	100
卖笑生涯	mai4 xiao4 sheng1 ya2	100
卖笑追欢	mai4 xiao4 zhui1 huan1	100
卖艺	mai4 yi4	100
卖淫	mai4 yin2	100
卖淫嫖娼	mai4 yin2 piao2 chang1	100
卖友	mai4 you3	100
卖友求荣	mai4 you3 qiu2 rong2	100
卖狱鬻官	mai4 yu4 yu4 guan1	100
卖主	mai4 zhu3	100
卖主求荣	mai4 zhu3 qiu2 rong2	100
卖嘴	mai4 zui3	100
卖座	mai4 zuo4	100
脉搏	mai4 bo2	100
脉冲	mai4 chong1	100
脉动	mai4 dong4	100
脉管炎	mai4 guan3 yan2	100
脉金	mai4 jin1	100
脉理	mai4 li3	100
脉络	mai4 luo4	100
脉络分明	mai4 luo4 fen1 ming2	100
脉脉含情	mo4 mo4 han2 qing2	100
脉脉无言	mo4 mo4 wu2 yan2	100
脉脉相通	mo4 mo4 xiang1 tong1	100
脉石	mai4 shi2	100
脉压	mai4 ya1	100
脉枕	mai4 zhen3	100
蛮不讲理	man2 bu4 jiang3 li3	100
蛮不在乎	man2 bu4 zai4 hu1	100
蛮触相争	man2 chu4 xiang1 zheng1	100
蛮触之争	man2 chu4 zhi1 zheng1	100
蛮风瘴雨	man2 feng1 zhang4 yu3	100
蛮干	man2 gan4	100
蛮好	man2 hao3	100
蛮横	man2 heng4	100
蛮横无理	man2 heng4 wu2 li3	100
蛮荒	man2 huang1	100
蛮笺象管	man2 jian1 xiang4 guan3	100
蛮劲	man2 jin4	100
蛮快	man2 kuai4	100
蛮来生作	man2 lai2 sheng1 zuo4	100
蛮力	man2 li4	100
蛮牛	man2 niu2	100
蛮像	man2 xiang4	100
蛮烟瘴雨	man2 yan1 zhang4 yu3	100
蛮夷	man2 yi2	100
谩不经意	man4 bu4 jing1 yi4	100
谩骂	man4 ma4	100
馒首	man2 shou3	100
馒头	man2 tou2	100
瞒报	man2 bao4	100
瞒哄	man2 hong3	100
瞒骗	man2 pian4	100
瞒上欺下	man2 shang4 qi1 xia4	100
瞒神吓鬼	man2 shen2 xia4 gui3	100
瞒天过海	man2 tian1 guo4 hai3	100
瞒天昧地	man2 tian1 mei4 di4	100
瞒天席地	man2 tian1 xi2 di4	100
瞒天要价	man2 tian1 yao4 jia4	100
瞒着	man2 zhe5	100
蹒跚	pan2 shan1	100
蹒跚而行	pan2 shan1 er2 xing2	100
鳗鲡	man2 li2	100
鳗鱼	man2 yu2	100
满不在乎	man3 bu4 zai4 hu1	100
满仓	man3 cang1	100
满车而归	man3 che1 er2 gui1	100
满城	man3 cheng2	100
满城风雨	man3 cheng2 feng1 yu3	100
满城桃李	man3 cheng2 tao2 li3	100
满村社鼓	man3 cun1 she4 gu3	100
满打满算	man3 da3 man3 suan4	100
满当当	man3 dang1 dang1	100
满地	man3 di4	100
满额	man3 e2	100
满而不溢	man3 er2 bu4 yi4	100
满分	man3 fen1	100
满服	man3 fu2	100
满负荷	man3 fu4 he4	100
满腹	man3 fu4	100
满腹狐疑	man3 fu4 hu2 yi2	100
满腹经纶	man3 fu4 jing1 lun2	100
满腹牢骚	man3 fu4 lao2 sao1	100
满腹诗书	man3 fu4 shi1 shu1	100
满腹疑团	man3 fu4 yi2 tuan2	100
满腹长才	man3 fu4 chang2 cai2	100
满腹珠玑	man3 fu4 zhu1 ji1	100
满共	man3 gong4	100
满贯	man3 guan4	100
满汉全席	man3 han4 quan2 xi2	100
满怀	man3 huai2	100
满怀期待	man3 huai2 qi1 dai4	100
满怀信心	man3 huai2 xin4 xin1	100
满级	man3 ji2	100
满街	man3 jie1	100
满坑满谷	man3 keng1 man3 gu3	100
满口	man3 kou3	100
满口应承	man3 kou3 ying4 cheng2	100
满了	man3 le5	100
满脸	man3 lian3	100
满脸春色	man3 lian3 chun1 se4	100
满脸通红	man3 lian3 tong1 hong2	100
满脸笑容	man3 lian3 xiao4 rong2	100
满满	man3 man3	100
满满当当	man3 man3 dang1 dang1	100
满满登登	man3 man3 deng1 deng1	100
满门	man3 men2	100
满门抄斩	man3 men2 chao1 zhan3	100
满门喜庆	man3 men2 xi3 qing4	100
满面	man3 mian4	100
满面春风	man3 mian4 chun1 feng1	100
满面东风	man3 mian4 dong1 feng1	100
满面含春	man3 mian4 han2 chun1	100
满面红光	man3 mian4 hong2 guang1	100
满面生春	man3 mian4 sheng1 chun1	100
满面笑容	man3 mian4 xiao4 rong2	100
满面羞愧	man3 mian4 xiu1 kui4	100
满面征尘	man3 mian4 zheng1 chen2	100
满目	man3 mu4	100
满目疮痍	man3 mu4 chuang1 yi2	100
满目琳琅	man3 mu4 lin2 lang2	100
满目凄凉	man3 mu4 qi1 liang2	100
满目青山	man3 mu4 qing1 shan1	100
满目秋色	man3 mu4 qiu1 se4	100
满目萧然	man3 mu4 xiao1 ran2	100
满拧	man3 ning3	100
满盘皆输	man3 pan2 jie1 shu1	100
满七	man3 qi1	100
满期	man3 qi1	100
满腔	man3 qiang1	100
满腔热忱	man3 qiang1 re4 chen2	100
满腔热情	man3 qiang1 re4 qing2	100
满腔热枕	man3 qiang1 re4 zhen3	100
满勤	man3 qin2	100
满清	man3 qing1	100
满舌生花	man3 she2 sheng1 hua1	100
满身	man3 shen1	100
满身是口	man3 shen1 shi4 kou3	100
满师	man3 shi1	100
满世界	man3 shi4 jie4	100
满手	man3 shou3	100
满堂	man3 tang2	100
满堂彩	man3 tang2 cai3	100
满堂灌	man3 tang2 guan4	100
满堂红	man3 tang2 hong2	100
满天	man3 tian1	100
满天飞	man3 tian1 fei1	100
满天星斗	man3 tian1 xing1 dou3	100
满头	man3 tou2	100
满头大汗	man3 tou2 da4 han4	100
满屋	man3 wu1	100
满心	man3 xin1	100
满心欢喜	man3 xin1 huan1 xi3	100
满心喜欢	man3 xin1 xi3 huan1	100
满眼	man3 yan3	100
满眼韶华	man3 yan3 shao2 hua2	100
满意	man3 yi4	100
满盈	man3 ying2	100
满员	man3 yuan2	100
满园春色	man3 yuan2 chun1 se4	100
满院	man3 yuan4	100
满月	man3 yue4	100
满载	man3 zai4	100
满载而归	man3 zai4 er2 gui1	100
满照欢丛	man3 zhao4 huan1 cong2	100
满纸空言	man3 zhi3 kong1 yan2	100
满洲	man3 zhou1	100
满桌	man3 zhuo1	100
满足	man3 zu2	100
满族	man3 zu2	100
满嘴	man3 zui3	100
满座	man3 zuo4	100
满座风生	man3 zuo4 feng1 sheng1	100
螨虫	man3 chong2	100
曼彻斯特	man4 che4 si1 te4	100
曼城	man4 cheng2	100
曼德琳	man4 de2 lin2	100
曼谷	man4 gu3	100
曼哈顿	man4 ha1 dun4	100
曼联	man4 lian2	100
曼妙	man4 miao4	100
曼声	man4 sheng1	100
曼陀罗	man4 tuo2 luo2	100
曼舞	man4 wu3	100
曼舞妖歌	man4 wu3 yao1 ge1	100
曼延	man4 yan2	100
幔帐	man4 zhang4	100
慢藏诲盗	man4 cang2 hui4 dao4	100
慢车	man4 che1	100
慢词	man4 ci2	100
慢待	man4 dai4	100
慢道	man4 dao4	100
慢点	man4 dian3	100
慢动作	man4 dong4 zuo4	100
慢歌	man4 ge1	100
慢火	man4 huo3	100
慢件	man4 jian4	100
慢镜头	man4 jing4 tou2	100
慢了	man4 le5	100
慢慢	man4 man4	100
慢慢地	man4 man4 di4	100
慢慢的	man4 man4 de5	100
慢慢腾腾	man4 man5 teng2 teng2	100
慢慢悠悠	man4 man5 you1 you1	100
慢跑	man4 pao3	100
慢坡	man4 po1	100
慢热	man4 re4	100
慢说	man4 shuo1	100
慢速	man4 su4	100
慢腾腾	man4 teng2 teng2	100
慢条丝礼	man4 tiao2 si1 li3	100
慢条斯礼	man4 tiao2 si1 li3	100
慢条斯理	man4 tiao2 si1 li3	100
慢条厮礼	man4 tiao2 si1 li3	100
慢吞吞	man4 tun1 tun1	100
慢些	man4 xie1	100
慢行	man4 xing2	100
慢性	man4 xing4	100
慢性病	man4 xing4 bing4	100
慢咽	man4 yan4	100
慢摇	man4 yao2	100
慢用	man4 yong4	100
慢悠悠	man4 you1 you1	100
慢于	man4 yu2	100
慢着	man4 zhe5	100
慢走	man4 zou3	100
漫笔	man4 bi3	100
漫不加意	man4 bu4 jia1 yi4	100
漫不经心	man4 bu4 jing1 xin1	100
漫不经意	man4 bu4 jing1 yi4	100
漫步	man4 bu4	100
漫诞不稽	man4 dan4 bu4 ji1	100
漫道	man4 dao4	100
漫儿	man4 er2	100
漫灌	man4 guan4	100
漫画	man4 hua4	100
漫话	man4 hua4	100
漫记	man4 ji4	100
漫江碧透	man4 jiang1 bi4 tou4	100
漫骂	man4 ma4	100
漫漫	man4 man4	100
漫漫长夜	man4 man4 chang2 ye4	100
漫山遍野	man4 shan1 bian4 ye3	100
漫说	man4 shuo1	100
漫谈	man4 tan2	100
漫天	man4 tian1	100
漫天蔽日	man4 tian1 bi4 ri4	100
漫天遍地	man4 tian1 bian4 di4	100
漫天飞舞	man4 tian1 fei1 wu3	100
漫天风雪	man4 tian1 feng1 xue3	100
漫天盖地	man4 tian1 gai4 di4	100
漫天叫价	man4 tian1 jiao4 jia4	100
漫天塞地	man4 tian1 sai1 di4	100
漫天掩地	man4 tian1 yan3 di4	100
漫天要价	man4 tian1 yao4 jia4	100
漫天匝地	man4 tian1 za1 di4	100
漫条斯理	man4 tiao2 si1 li3	100
漫无边际	man4 wu2 bian1 ji4	100
漫无目的	man4 wu2 mu4 di4	100
漫无止境	man4 wu2 zhi3 jing4	100
漫想熏风	man4 xiang3 xun1 feng1	100
漫延	man4 yan2	100
漫溢	man4 yi4	100
漫游	man4 you2	100
漫语	man4 yu3	100
漫展	man4 zhan3	100
漫长	man4 chang2	100
蔓草	man4 cao3	100
蔓蔓日茂	wan4 wan4 ri4 mao4	100
蔓延	man4 yan2	100
蔓引株求	wan4 yin3 zhu1 qiu2	100
忙不迭	mang2 bu4 die2	100
忙不过来	mang2 bu4 guo4 lai2	100
忙不择价	mang2 bu4 ze2 jia4	100
忙叨	mang2 dao1	100
忙道	mang2 dao4	100
忙得	mang2 de2	100
忙而不乱	mang2 er2 bu4 luan4	100
忙乎	mang2 hu1	100
忙活	mang2 huo2	100
忙季	mang2 ji4	100
忙了	mang2 le5	100
忙里偷闲	mang2 li3 tou1 xian2	100
忙碌	mang2 lu4	100
忙乱	mang2 luan4	100
忙忙	mang2 mang2	100
忙忙叨叨	mang2 mang2 dao1 dao1	100
忙忙碌碌	mang2 mang2 lu4 lu4	100
忙时	mang2 shi2	100
忙死	mang2 si3	100
忙投急趁	mang2 tou2 ji2 chen4	100
忙音	mang2 yin1	100
忙于	mang2 yu2	100
忙月	mang2 yue4	100
忙着	mang2 zhe5	100
忙中出错	mang2 zhong1 chu1 cuo4	100
忙中有错	mang2 zhong1 you3 cuo4	100
忙中有失	mang2 zhong1 you3 shi1	100
忙中有序	mang2 zhong1 you3 xu4	100
芒刺	mang2 ci4	100
芒刺在背	mang2 ci4 zai4 bei4	100
芒刺在身	mang2 ci4 zai4 shen1	100
芒果	mang2 guo3	100
芒然自失	mang2 ran2 zi4 shi1	100
芒鞋草履	mang2 xie2 cao3 lv3	100
芒种	mang2 zhong4	100
氓獠户歌	mang2 liao2 hu4 ge1	100
盲肠	mang2 chang2	100
盲肠炎	mang2 chang2 yan2	100
盲从	mang2 cong2	100
盲打	mang2 da3	100
盲道	mang2 dao4	100
盲点	mang2 dian3	100
盲动	mang2 dong4	100
盲风妒雨	mang2 feng1 du4 yu3	100
盲风怪雨	mang2 feng1 guai4 yu3	100
盲干	mang2 gan4	100
盲降	mang2 jiang4	100
盲流	mang2 liu2	100
盲目	mang2 mu4	100
盲目崇拜	mang2 mu4 chong2 bai4	100
盲目发展	mang2 mu4 fa1 zhan3	100
盲目乐观	mang2 mu4 le4 guan1	100
盲目性	mang2 mu4 xing4	100
盲棋	mang2 qi2	100
盲区	mang2 qu1	100
盲人	mang2 ren2	100
盲人摸象	mang2 ren2 mo1 xiang4	100
盲人说象	mang2 ren2 shuo1 xiang4	100
盲人瞎马	mang2 ren2 xia1 ma3	100
盲蛇	mang2 she2	100
盲文	mang2 wen2	100
盲翁扪钥	mang2 weng1 men2 yao4	100
盲翁扪龠	mang2 weng1 men2 yue4	100
盲信	mang2 xin4	100
盲眼无珠	mang2 yan3 wu2 zhu1	100
盲杖	mang2 zhang4	100
盲者失杖	mang2 zhe3 shi1 zhang4	100
盲字	mang2 zi4	100
茫茫	mang2 mang2	100
茫茫苦海	mang2 mang2 ku3 hai3	100
茫茫然	mang2 mang2 ran2	100
茫茫人海	mang2 mang2 ren2 hai3	100
茫昧	mang2 mei4	100
茫然	mang2 ran2	100
茫然不解	mang2 ran2 bu4 jie3	100
茫然不知	mang2 ran2 bu4 zhi1	100
茫然若迷	mang2 ran2 ruo4 mi2	100
茫然若失	mang2 ran2 ruo4 shi1	100
茫然无知	mang2 ran2 wu2 zhi1	100
茫然自失	mang2 ran2 zi4 shi1	100
茫如隔世	mang2 ru2 ge2 shi4	100
茫无边际	mang2 wu2 bian1 ji4	100
茫无端绪	mang2 wu2 duan1 xu4	100
茫无所知	mang2 wu2 suo3 zhi1	100
茫无头绪	mang2 wu2 tou2 xu4	100
莽苍	mang3 cang1	100
莽汉	mang3 han4	100
莽莽	mang3 mang3	100
莽莽苍苍	mang3 mang3 cang1 cang1	100
莽原	mang3 yuan2	100
莽撞	mang3 zhuang4	100
蟒袍	mang3 pao2	100
蟒蛇	mang3 she2	100
猫步	mao1 bu4	100
猫冬	mao1 dong1	100
猫儿	mao1 er5	100
猫儿哭鼠	mao1 er5 ku1 shu3	100
猫儿食	mao1 er5 shi2	100
猫哭耗子	mao1 ku1 hao4 zi5	100
猫哭老鼠	mao1 ku1 lao3 shu3	100
猫咪	mao1 mi1	100
猫腻	mao1 ni4	100
猫扑	mao1 pu1	100
猫噬鹦鹉	mao1 shi4 ying1 wu3	100
猫鼠同眠	mao1 shu3 tong2 mian2	100
猫鼠同乳	mao1 shu3 tong2 ru3	100
猫头鹰	mao1 tou2 ying1	100
猫熊	mao1 xiong2	100
猫眼	mao1 yan3	100
猫眼道钉	mao1 yan3 dao4 ding1	100
猫鱼	mao1 yu2	100
毛白杨	mao2 bai2 yang2	100
毛宝放龟	mao2 bao3 fang4 gui1	100
毛笔	mao2 bi3	100
毛边	mao2 bian1	100
毛边纸	mao2 bian1 zhi3	100
毛病	mao2 bing4	100
毛玻璃	mao2 bo1 li2	100
毛布	mao2 bu4	100
毛菜	mao2 cai4	100
毛糙	mao2 cao1	100
毛茶	mao2 cha2	100
毛虫	mao2 chong2	100
毛刺	mao2 ci4	100
毛邓	mao2 deng4	100
毛豆	mao2 dou4	100
毛发	mao2 fa4	100
毛发倒竖	mao2 fa1 dao3 shu4	100
毛发皆竖	mao2 fa4 jie1 shu4	100
毛发尽竖	mao2 fa4 jin4 shu4	100
毛发悚然	mao2 fa4 song3 ran2	100
毛发耸然	mao2 fa4 song3 ran2	100
毛发为竖	mao2 fa4 wei4 shu4	100
毛纺	mao2 fang3	100
毛纺厂	mao2 fang3 chang3	100
毛茛	mao2 gen4	100
毛估	mao2 gu1	100
毛咕	mao2 gu1	100
毛骨森竦	mao2 gu3 sen1 song3	100
毛骨悚然	mao2 gu3 song3 ran2	100
毛骨耸然	mao2 gu3 song3 ran2	100
毛骨竦然	mao2 gu3 song3 ran2	100
毛孩	mao2 hai2	100
毛蚶	mao2 han1	100
毛烘烘	mao2 hong1 hong1	100
毛乎乎	mao2 hu1 hu1	100
毛活	mao2 huo2	100
毛尖	mao2 jian1	100
毛将焉附	mao2 jiang1 yan1 fu4	100
毛脚女婿	mao2 jiao3 nv3 xu4	100
毛巾	mao2 jin1	100
毛巾被	mao2 jin1 bei4	100
毛举瘢求	mao2 ju3 ban1 qiu2	100
毛举缕析	mao2 ju3 lv3 xi1	100
毛举庶务	mao2 ju3 shu4 wu4	100
毛举细故	mao2 ju3 xi4 gu4	100
毛孔	mao2 kong3	100
毛拉	mao2 la1	100
毛蓝	mao2 lan2	100
毛里求斯	mao2 li3 qiu2 si1	100
毛里塔尼亚	mao2 li3 ta3 ni2 ya4	100
毛利	mao2 li4	100
毛料	mao2 liao4	100
毛驴	mao2 lv2	100
毛毛	mao2 mao2	100
毛毛虫	mao2 mao2 chong2	100
毛毛腾腾	mao2 mao2 teng2 teng2	100
毛毛细雨	mao2 mao2 xi4 yu3	100
毛毛雨	mao2 mao2 yu3	100
毛南族	mao2 nan2 zu2	100
毛囊	mao2 nang2	100
毛呢	mao2 ne5	100
毛坯	mao2 pi1	100
毛坯房	mao2 pi1 fang2	100
毛皮	mao2 pi2	100
毛片	mao2 pian4	100
毛票	mao2 piao4	100
毛钱	mao2 qian2	100
毛渠	mao2 qu2	100
毛热火辣	mao2 re4 huo3 la4	100
毛茸茸	mao2 rong2 rong2	100
毛绒	mao2 rong2	100
毛瑟枪	mao2 se4 qiang1	100
毛衫	mao2 shan1	100
毛手毛脚	mao2 shou3 mao2 jiao3	100
毛刷	mao2 shua1	100
毛遂自荐	mao2 sui4 zi4 jian4	100
毛毯	mao2 tan3	100
毛桃	mao2 tao2	100
毛条	mao2 tiao2	100
毛头小子	mao2 tou2 xiao3 zi3	100
毛窝	mao2 wo1	100
毛细	mao2 xi4	100
毛细管	mao2 xi4 guan3	100
毛细现象	mao2 xi4 xian4 xiang4	100
毛细血管	mao2 xi4 xue4 guan3	100
毛虾	mao2 xia1	100
毛线	mao2 xian4	100
毛样	mao2 yang4	100
毛腰	mao2 yao1	100
毛衣	mao2 yi1	100
毛蚴	mao2 you4	100
毛躁	mao2 zao4	100
毛泽东	mao2 ze2 dong1	100
毛泽东思想	mao2 ze2 dong1 si1 xiang3	100
毛贼	mao2 zei2	100
毛毡	mao2 zhan1	100
毛织	mao2 zhi1	100
毛织品	mao2 zhi1 pin3	100
毛重	mao2 zhong4	100
毛猪	mao2 zhu1	100
毛竹	mao2 zhu2	100
毛主席	mao2 zhu3 xi2	100
毛装	mao2 zhuang1	100
矛盾	mao2 dun4	100
矛盾激化	mao2 dun4 ji1 hua4	100
矛盾律	mao2 dun4 lv4	100
矛盾相向	mao2 dun4 xiang1 xiang4	100
矛盾重重	mao2 dun4 chong2 chong2	100
矛头	mao2 tou2	100
牦牛	mao2 niu2	100
茅拔茹连	mao2 ba2 ru2 lian2	100
茅草	mao2 cao3	100
茅厕	mao2 ce4	100
茅茨不剪	mao2 ci2 bu4 jian3	100
茅茨不翦	mao2 ci2 bu4 jian3	100
茅盾	mao2 dun4	100
茅房	mao2 fang2	100
茅封草长	mao2 feng1 cao3 zhang3	100
茅坑	mao2 keng1	100
茅庐	mao2 lu2	100
茅棚	mao2 peng2	100
茅塞顿开	mao2 se4 dun4 kai1	100
茅山	mao2 shan1	100
茅舍	mao2 she4	100
茅舍疏篱	mao2 she4 shu1 li2	100
茅台	mao2 tai2	100
茅台酒	mao2 tai2 jiu3	100
茅屋	mao2 wu1	100
茅屋草舍	mao2 wu1 cao3 she4	100
锚杆	mao2 gan1	100
锚固	mao2 gu4	100
锚链	mao2 lian4	100
锚泊	mao2 bo2	100
蟊贼	mao2 zei2	100
卯时	mao3 shi2	100
卯是卯	mao3 shi4 mao3	100
卯榫	mao3 sun3	100
卯眼	mao3 yan3	100
铆钉	mao3 ding1	100
铆钉枪	mao3 ding1 qiang1	100
铆工	mao3 gong1	100
茂林修竹	mao4 lin2 xiu1 zhu2	100
茂密	mao4 mi4	100
茂名	mao4 ming2	100
茂盛	mao4 sheng4	100
茂县	mao4 xian4	100
冒称	mao4 cheng1	100
冒翅	mao4 chi4	100
冒充	mao4 chong1	100
冒出	mao4 chu1	100
冒大不韪	mao4 da4 bu4 wei3	100
冒顶	mao4 ding3	100
冒犯	mao4 fan4	100
冒功	mao4 gong1	100
冒功邀赏	mao4 gong1 yao1 shang3	100
冒汗	mao4 han4	100
冒号	mao4 hao4	100
冒火	mao4 huo3	100
冒尖	mao4 jian1	100
冒进	mao4 jin4	100
冒领	mao4 ling3	100
冒昧	mao4 mei4	100
冒名	mao4 ming2	100
冒名顶替	mao4 ming2 ding3 ti4	100
冒名顶姓	mao4 ming2 ding3 xing4	100
冒牌	mao4 pai2	100
冒牌货	mao4 pai2 huo4	100
冒泡	mao4 pao4	100
冒然	mao4 ran2	100
冒傻气	mao4 sha3 qi4	100
冒失	mao4 shi1	100
冒失鬼	mao4 shi1 gui3	100
冒死	mao4 si3	100
冒天下之大不韪	mao4 tian1 xia4 zhi1 da4 bu4 wei3	100
冒头	mao4 tou2	100
冒险	mao4 xian3	100
冒险犯难	mao4 xian3 fan4 nan2	100
冒雪	mao4 xue3	100
冒烟	mao4 yan1	100
冒雨	mao4 yu3	100
冒着	mao4 zhe5	100
贸促会	mao4 cu4 hui4	100
贸迁有无	mao4 qian1 you3 wu2	100
贸然	mao4 ran2	100
贸然行事	mao4 ran2 xing2 shi4	100
贸首之雠	mao4 shou3 zhi1 chou2	100
贸易	mao4 yi4	100
贸易保护主义	mao4 yi4 bao3 hu4 zhu3 yi4	100
贸易壁垒	mao4 yi4 bi4 lei3	100
贸易部	mao4 yi4 bu4	100
贸易额	mao4 yi4 e2	100
贸易风	mao4 yi4 feng1	100
贸易公司	mao4 yi4 gong1 si1	100
贸易逆差	mao4 yi4 ni4 cha1	100
贸易顺差	mao4 yi4 shun4 cha1	100
贸易中心	mao4 yi4 zhong1 xin1	100
贸易总额	mao4 yi4 zong3 e2	100
贸易组织	mao4 yi4 zu3 zhi1	100
耄耋	mao4 die2	100
耄耋之年	mao4 die2 zhi1 nian2	100
帽耳	mao4 er3	100
帽花	mao4 hua1	100
帽檐	mao4 yan2	100
帽子	mao4 zi3	100
帽子戏法	mao4 zi3 xi4 fa3	100
貌比潘安	mao4 bi3 pan1 an1	100
貌不惊人	mao4 bu4 jing1 ren2	100
貌合情离	mao4 he2 qing2 li2	100
貌合神离	mao4 he2 shen2 li2	100
貌合心离	mao4 he2 xin1 li2	100
貌合行离	mao4 he2 xing2 li2	100
貌合形离	mao4 he2 xing2 li2	100
貌美	mao4 mei3	100
貌美如花	mao4 mei3 ru2 hua1	100
貌似	mao4 si4	100
貌似强大	mao4 si4 qiang2 da4	100
貌似心非	mao4 si4 xin1 fei1	100
貌似有理	mao4 si4 you3 li3	100
貌是情非	mao4 shi4 qing2 fei1	100
貌是心非	mao4 shi4 xin1 fei1	100
貌相	mao4 xiang4	100
没安好心	mei2 an1 hao3 xin1	100
没把	mei2 ba3	100
没办法	mei2 ban4 fa3	100
没本事	mei2 ben3 shi4	100
没必要	mei2 bi4 yao4	100
没变	mei2 bian4	100
没吃	mei2 chi1	100
没齿不忘	mo4 chi3 bu4 wang4	100
没齿难忘	mo4 chi3 nan2 wang4	100
没齿之恨	mo4 chi3 zhi1 hen4	100
没出息	mei2 chu1 xi1	100
没错	mei2 cuo4	100
没带	mei2 dai4	100
没到	mei2 dao4	100
没得	mei2 de2	100
没得说	mei2 de5 shuo1	100
没的说	mei2 de5 shuo1	100
没底	mei2 di3	100
没电	mei2 dian4	100
没顶	mei2 ding3	100
没动	mei2 dong4	100
没多久	mei2 duo1 jiu3	100
没而不朽	mei2 er2 bu4 xiu3	100
没法	mei2 fa3	100
没法奈何	mei2 fa3 nai4 he2	100
没敢	mei2 gan3	100
没根没据	mei2 gen1 mei2 ju4	100
没关系	mei2 guan1 xi4	100
没过	mei2 guo4	100
没话	mei2 hua4	100
没魂少智	mei2 hun2 shao3 zhi4	100
没货	mei2 huo4	100
没机会	mei2 ji1 hui4	100
没计奈何	mei2 ji4 nai4 he2	100
没见过	mei2 jian4 guo4	100
没劲	mei2 jin4	100
没精打采	mei2 jing1 da3 cai3	100
没精没彩	mei2 jing1 mei2 cai3	100
没精塌彩	mei2 jing1 ta1 cai3	100
没看到	mei2 kan4 dao4	100
没看见	mei2 kan4 jian4	100
没空	mei2 kong4	100
没来	mei2 lai2	100
没来得及	mei2 lai2 de5 ji2	100
没了	mei2 le5	100
没脸	mei2 lian3	100
没脸没皮	mei2 lian3 mei2 pi2	100
没落	mo4 luo4	100
没门	mei2 men2	100
没命	mei2 ming4	100
没奈何	mo4 nai4 he2	100
没能	mei2 neng2	100
没跑儿	mei2 pao3 er2	100
没钱	mei2 qian2	100
没轻没重	mei2 qing1 mei2 zhong4	100
没情没绪	mei2 qing2 mei2 xu4	100
没去	mei2 qu4	100
没趣	mei2 qu4	100
没人	mei2 ren2	100
没日没夜	mei2 ri4 mei2 ye4	100
没入	mo4 ru4	100
没三没四	mei2 san1 mei2 si4	100
没啥	mei2 sha2	100
没什么	mei2 shen2 me5	100
没时间	mei2 shi2 jian1	100
没世	mo4 shi4	100
没世不忘	mo4 shi4 bu4 wang4	100
没世不渝	mo4 shi4 bu4 yu2	100
没事	mei2 shi4	100
没事找事	mei2 shi4 zhao3 shi4	100
没收	mo4 shou1	100
没睡	mei2 shui4	100
没说	mei2 shuo1	100
没说的	mei2 shuo1 de5	100
没死	mei2 si3	100
没听	mei2 ting1	100
没头官司	mei2 tou2 guan1 si5	100
没头没脑	mei2 tou2 mei2 nao3	100
没完	mei2 wan2	100
没完没了	mei2 wan2 mei2 liao3	100
没问题	mei2 wen4 ti2	100
没屋架梁	mei2 wu1 jia4 liang2	100
没戏	mei2 xi4	100
没想	mei2 xiang3	100
没想到	mei2 xiang3 dao4	100
没想过	mei2 xiang3 guo4	100
没心	mei2 xin1	100
没心没肺	mei2 xin1 mei2 fei4	100
没样儿	mei2 yang4 er5	100
没药	mo4 yao4	100
没意思	mei2 yi4 si1	100
没意义	mei2 yi4 yi4	100
没用	mei2 yong4	100
